39008 84002
142 729 0.062500
142 1387 0.014085
142 1389 0.016949
142 2132 0.058824
142 3918 0.200000
142 4535 0.333333
144 1663 0.043478
144 4232 0.333333
144 5155 0.200000
144 5521 1.000000
144 5522 1.000000
144 5523 0.090909
144 5524 0.333333
145 304 0.022727
145 855 0.076923
145 859 0.045455
145 950 0.023810
145 1457 0.028571
146 157 0.014925
146 1803 0.026316
146 2808 0.052632
146 5234 0.066667
146 5533 0.066667
147 128 0.030303
147 669 0.021277
147 4613 0.020000
156 190 0.055556
156 326 0.031250
156 498 0.008772
156 636 0.076923
156 669 0.021277
156 952 0.032258
156 1338 0.034483
156 1959 0.027027
156 2836 0.028571
156 4981 0.041667
156 5647 0.200000
156 5648 0.166667
156 5649 0.250000
156 5650 0.090909
156 5651 0.500000
156 5652 1.000000
156 5653 0.125000
157 161 0.015152
157 227 0.125000
157 335 0.016393
157 993 0.015625
157 1009 0.083333
157 1197 0.033333
157 1449 0.031250
157 1457 0.028571
157 1538 0.071429
157 1649 0.032258
157 2130 0.031250
157 2166 0.500000
157 4845 0.200000
157 4987 0.333333
157 5619 1.000000
158 25 0.047619
158 27 0.009259
158 159 0.050000
158 160 0.026316
158 161 0.015152
158 162 0.020000
158 163 0.034483
158 164 0.090909
158 165 0.035714
158 166 0.040000
158 167 0.025000
158 168 0.038462
158 169 0.076923
158 170 0.250000
158 171 0.500000
158 172 0.500000
158 173 0.500000
158 174 0.200000
158 175 1.000000
159 266 0.010870
159 914 0.027778
159 4785 0.083333
159 4786 1.000000
159 4787 0.500000
159 4788 0.083333
160 363 0.034483
160 409 0.013333
160 492 0.031250
160 628 0.020408
160 772 0.023256
160 1026 0.030303
160 1459 0.012821
160 2390 0.050000
160 2913 0.200000
160 3475 0.050000
160 4104 0.052632
160 4792 1.000000
160 4793 0.200000
161 20 0.142857
161 50 0.142857
161 114 0.017857
161 136 0.031250
161 244 0.030303
161 370 0.013158
161 437 0.014925
161 513 0.066667
161 872 0.010753
161 971 0.012821
161 1062 0.058824
161 1262 0.333333
161 1364 0.029412
161 1423 0.031250
161 1634 0.020833
161 2165 0.166667
161 2315 0.111111
161 2334 0.016129
161 2912 0.200000
161 2992 0.071429
161 3093 0.166667
161 3193 0.333333
161 3328 0.200000
161 3468 0.250000
161 3770 0.200000
161 3910 0.333333
161 4891 0.500000
161 4993 1.000000
161 4994 0.500000
161 4995 0.333333
162 123 0.008772
162 162 0.020000
162 418 0.020000
162 447 0.027027
162 531 0.035714
162 553 0.027778
162 664 0.037037
162 686 0.041667
162 787 0.021739
162 828 0.125000
162 853 0.047619
162 901 0.032258
162 912 0.100000
162 945 0.125000
162 1049 0.033333
162 1543 0.200000
162 1888 0.062500
162 1966 0.090909
162 2096 0.076923
162 2247 0.500000
162 2248 0.333333
162 2249 0.333333
162 2250 1.000000
162 2251 1.000000
162 2252 0.500000
162 2253 0.250000
162 2254 1.000000
162 2255 1.000000
162 2256 1.000000
162 2257 1.000000
162 2258 0.333333
162 2259 0.500000
162 2260 0.333333
162 2261 1.000000
162 2262 0.250000
162 2263 1.000000
162 2264 1.000000
162 2265 1.000000
162 2266 0.333333
162 2267 1.000000
162 2268 1.000000
162 2269 1.000000
162 2270 1.000000
162 2271 1.000000
162 2272 1.000000
162 2273 1.000000
162 2274 0.333333
162 2275 1.000000
162 2276 1.000000
162 2277 1.000000
162 2278 1.000000
162 2279 1.000000
162 2280 1.000000
162 2281 1.000000
162 2282 1.000000
162 2283 1.000000
162 2284 0.500000
162 2285 1.000000
162 2286 1.000000
162 2287 1.000000
162 2288 1.000000
162 2289 0.250000
162 2290 0.020408
162 2291 0.058824
162 2292 1.000000
162 2293 0.500000
162 2294 0.250000
162 2295 1.000000
162 2296 0.333333
162 2297 0.142857
162 2298 1.000000
162 2299 0.125000
162 2300 0.090909
162 2301 1.000000
162 2302 1.000000
162 2303 0.500000
162 2304 1.000000
162 2305 0.200000
162 2306 0.500000
162 2307 0.500000
162 2308 1.000000
162 2309 0.500000
162 2310 1.000000
162 2311 1.000000
162 2312 1.000000
162 2313 0.018182
162 2314 1.000000
162 2315 0.111111
162 2316 1.000000
162 2317 1.000000
162 2318 0.500000
162 2319 1.000000
162 2320 0.333333
162 2321 1.000000
162 2322 1.000000
162 2323 1.000000
162 2324 0.250000
163 268 0.011111
163 768 0.018868
163 789 0.030303
163 842 0.023256
163 856 0.166667
163 872 0.010753
163 982 0.037037
163 1192 0.250000
163 1378 0.038462
163 1650 0.250000
163 2334 0.016129
163 2355 0.071429
163 2366 0.142857
163 2447 0.050000
163 2471 0.025641
163 2472 0.052632
163 2473 0.333333
163 2474 0.250000
163 2475 0.035714
163 2476 0.125000
163 2477 1.000000
163 2478 0.055556
163 2479 0.125000
163 2480 0.058824
163 2481 0.100000
163 2482 0.200000
163 2483 0.027027
163 2484 0.111111
164 63 0.050000
164 164 0.090909
164 303 0.076923
164 333 0.142857
164 1480 0.125000
164 2805 0.111111
164 3184 0.250000
164 3549 0.166667
164 3561 0.500000
164 5592 1.000000
165 160 0.026316
165 386 0.008621
165 404 0.016667
165 707 0.333333
165 951 0.007634
165 993 0.015625
165 1201 0.166667
165 1313 0.022727
165 1388 0.012987
165 1689 0.018519
165 2157 0.250000
165 2249 0.333333
165 2531 0.333333
165 3463 0.052632
165 3549 0.166667
165 3740 0.500000
165 5725 1.000000
165 5726 1.000000
165 5727 1.000000
166 14 0.013514
166 88 0.333333
166 113 0.022222
166 406 0.013158
166 577 0.033333
166 803 0.016393
166 836 0.111111
166 1389 0.016949
166 1459 0.012821
166 1720 0.071429
166 1853 0.333333
166 2076 0.333333
166 2246 0.041667
166 3903 0.250000
166 4301 0.200000
166 5079 0.200000
166 5730 1.000000
166 5731 0.250000
167 1055 0.055556
167 1959 0.027027
167 2788 0.050000
167 5741 0.083333
167 5742 0.125000
167 5743 0.500000
167 5744 0.023810
167 5745 0.166667
167 5746 0.090909
168 121 0.035714
168 129 0.035714
168 381 0.071429
168 459 0.083333
168 719 0.076923
168 772 0.023256
168 1013 0.030303
168 1014 0.038462
168 1218 0.020833
168 1325 0.028571
168 1345 0.037037
168 1477 0.023256
168 1655 0.100000
168 2018 0.022222
168 2141 0.166667
168 2872 0.111111
168 2949 0.142857
168 3511 0.500000
168 5239 0.142857
168 5364 0.250000
168 5765 0.142857
168 5766 0.500000
168 5767 1.000000
168 5768 0.166667
168 5769 0.333333
169 400 0.025641
169 869 0.040000
169 2448 0.250000
169 4686 0.500000
169 5770 1.000000
169 5771 1.000000
169 5772 0.500000
169 5773 0.250000
170 335 0.016393
170 338 0.009524
170 383 0.076923
170 418 0.020000
170 722 0.076923
170 874 0.008850
170 978 0.031250
170 1634 0.020833
170 1648 0.033333
170 1672 0.045455
170 1860 0.166667
170 1908 0.062500
170 2325 0.076923
170 3003 0.062500
170 3170 0.111111
170 5530 0.142857
170 5971 0.500000
170 5972 0.250000
170 5973 0.500000
171 408 0.012346
171 1170 0.015625
172 323 0.066667
172 1011 0.002584
172 1420 0.043478
172 2408 0.166667
172 6002 1.000000
172 6003 0.500000
172 6004 0.500000
172 6005 0.333333
172 6006 0.500000
173 338 0.009524
173 901 0.032258
173 1908 0.062500
173 2361 0.083333
173 2863 0.055556
173 6007 0.083333
173 6008 0.250000
173 6009 0.166667
174 824 0.076923
174 6010 1.000000
176 268 0.011111
176 537 0.020833
176 792 0.250000
176 1129 0.016393
176 1133 0.031250
176 1268 0.050000
176 1277 0.035714
176 1313 0.022727
176 1435 0.052632
176 1457 0.028571
176 1522 0.125000
176 1742 0.055556
176 2615 0.250000
176 3064 0.090909
176 4003 0.066667
176 4214 0.066667
176 4680 0.071429
176 5612 0.333333
176 5899 0.250000
176 6135 0.250000
176 6136 0.250000
176 6137 0.100000
177 5 0.012048
177 125 0.012987
177 447 0.027027
177 493 0.250000
177 1619 0.035714
177 1774 0.200000
177 1863 0.500000
177 2021 0.250000
177 2151 0.050000
177 2290 0.020408
177 2518 0.029412
177 3848 0.125000
177 4745 1.000000
177 4746 1.000000
177 4747 1.000000
177 4748 0.500000
177 4749 1.000000
177 4750 1.000000
177 4751 1.000000
177 4752 1.000000
177 4753 1.000000
178 96 0.142857
178 166 0.040000
178 418 0.020000
178 492 0.031250
178 921 0.030303
178 997 0.038462
178 1040 0.111111
178 1335 0.062500
178 1754 0.166667
178 2387 0.062500
178 3475 0.050000
178 4113 1.000000
178 4114 0.250000
178 4115 0.333333
179 10 0.037037
179 223 0.500000
179 224 0.500000
179 225 0.041667
179 226 1.000000
179 227 0.125000
179 228 0.500000
179 229 0.012987
179 230 0.166667
179 231 0.333333
179 232 0.500000
179 233 0.066667
179 234 0.033333
179 235 1.000000
179 236 0.045455
179 237 0.166667
179 238 0.076923
179 239 0.006849
179 240 0.250000
179 241 1.000000
179 242 1.000000
179 243 0.200000
179 244 0.030303
179 245 0.142857
179 246 0.500000
179 247 0.250000
179 248 0.100000
179 249 1.000000
179 250 1.000000
179 251 0.066667
179 252 0.030303
179 253 0.125000
179 254 0.125000
179 255 0.166667
179 256 0.076923
179 257 0.200000
179 258 1.000000
179 259 0.071429
179 260 1.000000
179 261 0.250000
179 262 0.111111
179 263 0.166667
179 264 0.200000
179 265 0.500000
179 266 0.010870
179 267 0.011628
179 268 0.011111
179 269 0.017544
179 270 0.037037
179 271 0.100000
179 272 0.500000
179 273 0.333333
179 274 0.066667
179 275 0.250000
179 276 0.034483
179 277 0.142857
179 278 0.100000
179 279 1.000000
179 280 0.016393
179 281 0.066667
179 282 0.166667
179 283 0.031250
179 284 0.142857
179 285 0.500000
179 286 0.027778
179 287 0.076923
179 288 0.047619
179 289 0.142857
179 290 0.166667
179 291 0.071429
179 292 0.166667
179 293 0.125000
179 294 1.000000
179 295 0.142857
179 296 0.250000
179 297 0.250000
179 298 0.142857
179 299 0.025641
179 300 0.052632
179 301 0.100000
179 302 0.125000
179 303 0.076923
179 304 0.022727
179 305 0.066667
179 306 0.166667
179 307 0.062500
179 308 0.200000
179 309 0.047619
179 310 0.035714
179 311 0.100000
179 312 0.043478
179 313 0.500000
179 314 0.032258
179 315 0.500000
179 316 0.090909
179 317 0.333333
179 318 0.125000
179 319 1.000000
180 3167 0.142857
181 5 0.012048
181 27 0.009259
181 115 0.030303
181 162 0.020000
181 197 0.062500
181 269 0.017544
181 496 0.038462
181 532 0.026316
181 543 0.018868
181 562 0.090909
181 566 0.090909
181 577 0.033333
181 830 0.083333
181 904 0.016949
181 975 0.031250
181 1179 0.090909
181 1180 0.142857
181 1181 0.500000
181 1182 0.166667
181 1183 0.500000
181 1184 0.083333
181 1185 0.333333
181 1186 1.000000
181 1187 0.071429
181 1188 1.000000
181 1189 0.083333
181 1190 1.000000
181 1191 0.045455
181 1192 0.250000
181 1193 0.166667
181 1194 0.250000
181 1195 0.500000
181 1196 0.333333
181 1197 0.033333
181 1198 1.000000
181 1199 0.200000
181 1200 0.052632
181 1201 0.166667
181 1202 0.111111
181 1203 0.052632
181 1204 0.052632
181 1205 0.125000
181 1206 0.090909
181 1207 0.166667
182 1012 0.027027
183 386 0.008621
183 405 0.012658
183 408 0.012346
183 757 0.111111
183 913 0.018519
183 1163 0.020833
183 1571 0.041667
183 1846 1.000000
183 1847 0.250000
183 1848 0.250000
183 1849 0.333333
184 1388 0.012987
186 5 0.012048
186 121 0.035714
186 133 0.043478
186 267 0.011628
186 318 0.125000
186 336 0.025641
186 338 0.009524
186 369 0.027027
186 379 0.019231
186 401 0.025641
186 405 0.012658
186 543 0.018868
186 546 0.052632
186 577 0.033333
186 887 0.058824
186 1011 0.002584
186 1012 0.027027
186 1325 0.028571
186 1364 0.029412
186 1429 0.200000
186 1595 0.022222
186 1634 0.020833
186 1742 0.055556
186 1748 0.017857
186 2381 0.045455
186 2382 0.045455
186 2383 0.142857
186 2384 0.125000
186 2385 0.200000
188 26 0.023810
188 55 0.250000
188 160 0.026316
188 221 0.006024
188 268 0.011111
188 437 0.014925
188 446 0.013514
188 454 0.037037
188 536 0.076923
188 1345 0.037037
188 2904 0.076923
188 3002 0.020000
188 3481 0.166667
188 4448 0.111111
188 4581 1.000000
189 6224 0.500000
189 6225 1.000000
189 6226 0.125000
189 6227 0.076923
190 499 0.008696
190 518 0.500000
190 536 0.076923
190 1182 0.166667
190 1689 0.018519
190 2182 0.333333
190 2243 0.090909
190 2372 0.333333
190 2381 0.045455
190 3698 1.000000
190 3699 0.500000
190 3700 0.166667
190 3701 1.000000
190 3702 0.111111
190 3703 1.000000
190 3704 0.333333
190 3705 0.500000
190 3706 1.000000
190 3707 1.000000
190 3708 1.000000
193 418 0.020000
193 1534 0.050000
193 3420 0.200000
193 4583 0.040000
193 4584 0.142857
193 4585 0.250000
193 4586 1.000000
194 322 0.020408
194 336 0.025641
194 623 0.071429
194 874 0.008850
194 2857 0.047619
194 6075 1.000000
195 115 0.030303
195 122 0.058824
195 166 0.040000
195 198 0.033333
195 335 0.016393
195 367 0.018182
195 408 0.012346
195 433 0.028571
195 508 0.027778
195 526 0.020000
195 549 0.041667
195 788 0.021277
195 971 0.012821
195 993 0.015625
195 1016 0.018868
195 1218 0.020833
195 1417 0.029412
195 1599 0.055556
195 1647 0.016393
195 3074 0.071429
195 5332 0.090909
195 6077 0.250000
197 252 0.030303
197 406 0.013158
197 527 0.016667
197 543 0.018868
197 772 0.023256
197 878 0.333333
197 1423 0.031250
197 1777 0.111111
197 2148 0.071429
197 2500 0.200000
197 3623 0.090909
198 130 0.071429
198 198 0.033333
198 527 0.016667
198 546 0.052632
198 605 0.014085
198 975 0.031250
198 1177 0.090909
198 1219 0.018182
198 1539 0.062500
198 2770 0.047619
198 3186 0.333333
198 4535 0.333333
198 5103 0.125000
198 5104 0.250000
199 565 0.055556
199 969 0.050000
199 1539 0.062500
199 1554 0.200000
199 2196 0.076923
199 2205 0.052632
199 3058 0.111111
199 3478 0.052632
199 6188 1.000000
200 165 0.035714
200 264 0.200000
200 2361 0.083333
200 4182 0.500000
200 6199 0.142857
200 6200 1.000000
200 6201 1.000000
200 6202 0.333333
200 6203 0.125000
200 6204 0.500000
202 752 0.090909
202 1011 0.002584
202 1053 0.111111
202 2361 0.083333
202 4018 0.090909
206 207 1.000000
208 209 0.500000
208 210 0.250000
208 211 0.500000
208 212 0.250000
208 213 1.000000
208 214 1.000000
209 6334 0.333333
210 384 0.028571
210 2555 0.027778
211 27 0.009259
211 600 0.013699
211 2381 0.045455
211 2580 0.043478
211 5720 0.083333
211 6339 0.166667
212 239 0.006849
215 216 0.011905
215 217 0.111111
215 218 0.200000
215 219 1.000000
216 128 0.030303
216 179 0.012346
216 606 0.005000
216 669 0.021277
216 769 0.018519
216 953 0.017241
216 1003 0.016393
216 1022 0.058824
216 1145 0.013699
216 1508 0.500000
216 1649 0.032258
216 2332 0.142857
216 2377 0.037037
216 4167 0.111111
216 6353 0.083333
216 6354 0.200000
217 370 0.013158
217 915 0.034483
217 1270 0.013699
217 5773 0.250000
217 6383 0.200000
217 6384 0.500000
217 6385 0.040000
218 1006 0.045455
218 5703 0.500000
218 6390 0.500000
218 6391 1.000000
219 215 1.000000
219 2896 0.040000
219 6358 0.200000
219 6376 0.142857
220 221 0.006024
220 222 0.029412
221 125 0.012987
221 160 0.026316
221 357 0.033333
221 363 0.034483
221 409 0.013333
221 452 0.032258
221 501 0.100000
221 502 0.090909
221 526 0.020000
221 547 0.030303
221 573 0.027027
221 577 0.033333
221 607 0.055556
221 621 0.058824
221 642 0.052632
221 721 0.040000
221 788 0.021277
221 909 0.052632
221 921 0.030303
221 1011 0.002584
221 1043 0.076923
221 1169 0.111111
221 1341 0.015873
221 1520 0.020833
221 1529 0.029412
221 1571 0.041667
221 1663 0.043478
221 1837 0.200000
221 1968 0.142857
221 2155 0.111111
221 2398 0.250000
221 2555 0.027778
221 2961 0.025000
221 3555 0.166667
221 3857 0.038462
221 4072 0.142857
221 4214 0.066667
221 4221 0.166667
221 4339 0.333333
221 4770 0.333333
221 4771 0.500000
221 4772 0.250000
221 4773 0.142857
221 4774 1.000000
221 4775 1.000000
221 4776 0.066667
221 4777 0.125000
222 31 0.055556
222 163 0.034483
222 384 0.028571
222 663 0.050000
222 861 0.026316
222 874 0.008850
222 1026 0.030303
222 1044 0.016667
222 1129 0.016393
222 1270 0.013699
222 1313 0.022727
222 1457 0.028571
222 1609 0.021739
222 2014 0.023256
222 2034 0.076923
222 2124 0.026316
222 2647 0.125000
222 2648 0.083333
222 2649 0.333333
222 2650 0.333333
222 2651 0.055556
222 2652 1.000000
223 7729 1.000000
224 406 0.013158
224 413 0.500000
224 3738 0.125000
224 5094 0.111111
224 7754 0.500000
225 31 0.055556
225 126 0.100000
225 378 0.071429
225 1206 0.090909
225 2587 0.500000
225 2757 0.166667
225 5154 0.166667
225 6309 0.250000
225 7423 0.500000
225 7758 0.250000
225 7759 1.000000
227 5330 0.200000
227 7777 0.200000
227 7778 0.100000
228 534 0.038462
228 837 0.038462
229 860 0.027027
229 861 0.026316
229 862 0.200000
229 863 0.250000
229 864 0.250000
229 865 0.333333
229 866 1.000000
229 867 0.500000
229 868 0.047619
229 869 0.040000
230 1617 0.035714
230 7839 0.333333
231 7858 0.500000
231 7859 1.000000
232 37 0.052632
232 3013 0.200000
232 7871 0.250000
232 7872 0.166667
232 7873 1.000000
233 620 0.035714
233 641 0.009524
233 913 0.018519
233 950 0.023810
233 2431 0.083333
233 6486 0.045455
233 7891 0.076923
234 324 0.021739
234 357 0.033333
234 571 0.025641
234 788 0.021277
234 1130 0.142857
234 1459 0.012821
234 1576 0.019608
234 1738 1.000000
234 1739 0.142857
234 1740 0.071429
234 1741 1.000000
234 1742 0.055556
235 534 0.038462
236 14 0.013514
236 415 0.030303
236 874 0.008850
236 952 0.032258
236 1689 0.018519
236 1795 0.090909
237 3968 0.333333
237 7989 0.250000
237 7990 1.000000
238 784 0.166667
238 1338 0.034483
238 2018 0.022222
238 2375 0.009434
238 2439 0.250000
238 2984 0.200000
238 3312 0.062500
238 3450 0.125000
238 3641 0.027027
238 5002 0.026316
238 5341 0.250000
238 6074 0.047619
238 7669 0.250000
238 7891 0.076923
238 8006 0.250000
238 8015 0.333333
238 8016 1.000000
238 8017 1.000000
238 8018 1.000000
238 8019 1.000000
238 8020 1.000000
238 8021 1.000000
238 8022 0.333333
238 8023 0.500000
238 8024 0.500000
238 8025 1.000000
238 8026 1.000000
238 8027 1.000000
238 8028 0.333333
238 8029 1.000000
238 8030 0.166667
238 8031 0.333333
239 109 0.023256
239 113 0.022222
239 229 0.012987
239 842 0.023256
239 950 0.023810
239 1597 0.028571
239 2375 0.009434
239 2376 1.000000
239 2377 0.037037
239 2378 0.333333
239 2379 0.055556
239 2380 0.055556
240 2961 0.025000
240 3289 0.200000
240 5546 0.142857
241 5307 0.142857
241 8156 1.000000
243 360 0.028571
243 376 0.029412
243 8202 1.000000
243 8203 0.500000
243 8204 1.000000
244 27 0.009259
244 117 0.055556
244 183 0.027778
244 303 0.076923
244 314 0.032258
244 331 0.023256
244 406 0.013158
244 444 0.100000
244 529 0.045455
244 566 0.090909
244 569 0.016667
244 573 0.027027
244 664 0.037037
244 669 0.021277
244 804 0.166667
244 913 0.018519
244 978 0.031250
244 993 0.015625
244 1029 0.333333
244 1060 0.250000
244 1193 0.166667
244 1266 0.333333
244 1340 0.058824
244 1364 0.029412
244 1426 0.040000
244 1439 0.142857
244 1453 0.250000
244 1454 0.250000
244 1748 0.017857
244 1899 0.083333
244 1954 0.166667
244 2095 0.166667
244 2117 0.066667
244 2696 0.500000
244 2697 0.500000
244 2698 0.500000
244 2699 0.500000
244 2700 1.000000
244 2701 0.250000
244 2702 0.333333
244 2703 0.250000
244 2704 0.500000
244 2705 0.500000
244 2706 1.000000
244 2707 1.000000
244 2708 0.111111
244 2709 1.000000
244 2710 0.500000
244 2711 1.000000
244 2712 1.000000
244 2713 0.333333
244 2714 0.090909
244 2715 0.055556
244 2716 1.000000
244 2717 1.000000
244 2718 0.200000
244 2719 1.000000
244 2720 1.000000
244 2721 1.000000
244 2722 1.000000
244 2723 0.333333
244 2724 0.500000
244 2725 1.000000
244 2726 1.000000
244 2727 0.500000
244 2728 1.000000
244 2729 1.000000
244 2730 1.000000
244 2731 1.000000
244 2732 0.500000
244 2733 1.000000
244 2734 0.500000
244 2735 1.000000
244 2736 1.000000
244 2737 0.500000
244 2738 1.000000
244 2739 1.000000
244 2740 1.000000
244 2741 1.000000
244 2742 0.333333
244 2743 1.000000
244 2744 1.000000
244 2745 1.000000
245 8281 1.000000
245 8282 0.500000
246 1976 0.333333
247 436 0.016949
247 3000 0.100000
247 3041 0.500000
247 3042 1.000000
248 639 0.011905
248 1873 0.066667
248 1874 0.076923
248 2213 0.023810
248 3045 0.142857
248 3046 0.100000
249 179 0.012346
249 872 0.010753
249 4829 0.125000
249 7832 0.500000
251 129 0.035714
251 324 0.021739
251 370 0.013158
251 405 0.012658
251 631 0.010638
251 1354 0.125000
251 1649 0.032258
251 2059 0.076923
251 3192 0.333333
251 3193 0.333333
251 3194 0.111111
251 3195 1.000000
251 3196 0.100000
251 3197 0.500000
251 3198 0.076923
252 45 0.058824
252 145 0.111111
252 197 0.062500
252 267 0.011628
252 531 0.035714
252 547 0.030303
252 567 0.125000
252 803 0.016393
252 870 0.027027
252 969 0.050000
252 975 0.031250
252 1341 0.015873
252 1348 0.055556
252 1389 0.016949
252 1679 0.076923
252 1753 0.071429
252 2120 0.142857
252 2246 0.041667
252 2479 0.125000
252 2915 0.166667
252 3425 0.090909
252 3477 1.000000
252 3478 0.052632
252 3479 0.166667
252 3480 0.333333
252 3481 0.166667
253 1305 0.045455
254 314 0.032258
254 870 0.027027
254 941 0.062500
254 2558 0.071429
254 3002 0.020000
254 3380 0.076923
254 4211 0.047619
254 5292 0.166667
254 6486 0.045455
254 6636 0.142857
254 7840 0.333333
254 7841 0.333333
254 7842 0.500000
255 1566 0.008547
255 2842 0.018868
256 68 0.040000
256 200 0.083333
256 385 0.033333
256 401 0.025641
256 405 0.012658
256 438 0.013699
256 499 0.008696
256 526 0.020000
256 529 0.045455
256 840 0.250000
256 883 0.166667
256 885 0.250000
256 887 0.058824
256 995 0.250000
256 1024 0.052632
256 1209 0.142857
256 1595 0.022222
256 1628 0.333333
